date,directional_bias,directional_bias_score,volatility_potential,volatility_potential_score,directional_volatility_score,leverage_fuel_score,new_oi_addition_score,oi_zone_reactivation_score,oi_anchor_direction_score,estimated_oi_anchor_price,volatility_trigger_score,realized_volatility_regime_score,cascade_activation_score,liquidation_impulse_score,funding_crowding_score,signal_confidence_score,heatmap_open_interest_usd,heatmap_oi_venue_count,heatmap_liquidation_dominance_pct,heatmap_liquidated_interest_long_usd,heatmap_liquidated_interest_short_usd,liquidation_pressure_downside_score,liquidation_pressure_upside_score,liquidation_pressure_net_score,liquidation_wall_downside_distance_bps,liquidation_wall_downside_amount_score,liquidation_wall_upside_distance_bps,liquidation_wall_upside_amount_score,oi_area_downside_distance_bps,oi_area_downside_amount_score,oi_area_upside_distance_bps,oi_area_upside_amount_score,cascade_closeness_amount_score,cascade_closeness_amount_direction_score,cascade_threshold_state,btc_forward_jump_1d_pct,btc_forward_jump_3d_pct,btc_forward_jump_7d_pct,btc_forward_abs_jump_7d_pct,btc_forward_jump_direction,regime
2020-09-28,neutral,4.60288723567,elevated,38.5388964683,0,100,0,85.6384895398,-22.2215566915,10495.9317949,0,41.9611049904,-0,35,9.39285557489,56.2564102564,58289252.48,1,-96.8761147396,2220.7251488,139956.401326,,,,-1906.15068532,,1968.25345052,,-440.604574337,,1014.22698029,,,,,1.36118113072,1.36118113072,-1.43563314611,1.43563314611,downside,high-fuel neutral
2020-09-29,neutral,-2.09961017519,elevated,38.6019451639,0,100,0,84.5563587472,-23.0650230566,10534.5809599,0,42.5308802662,0,0,12.0065236866,68.8397435897,58955594.48,1,0,0,0,,,,-2014.84313384,,1807.53155894,,-568.977868031,,866.316727392,,,,,-0.590385882414,-2.5083556489,-2.75925580743,2.75925580743,downside,high-fuel neutral
2020-09-30,neutral,-6.70447348823,elevated,36.2592349236,0,100,0,84.9385069429,-22.7016071269,10518.8640618,0,37.4341592269,-0,-35,27.680051606,81.4230769231,61631769.528,1,100,3272.00147901,0,,,,-1967.41991503,,1877.65556053,,-512.96776908,,930.850928099,,,,,-1.48862897986,-2.18175067298,-2.18175067298,2.18175067298,downside,high-fuel neutral
2020-10-01,neutral,-8.04597420126,low,25.3461777921,0,99.5076634897,0,85.9095084884,-21.7631893023,10475.309165,0,17.4826015427,-0,-35,17.9557039396,81.5064102564,60989438.916,1,95.9682585593,118868.681098,2445.53781879,,,,-1846.03766876,,2057.14166551,,-369.606947222,,1096.02964095,,,,,-0.44739145716,-0.703595621444,2.89108354856,2.89108354856,upside,high-fuel neutral
2020-10-02,neutral,-4.51220631995,low,24.7682406443,0,97.7060698929,0,85.8260595549,-21.4765729359,10463.3299269,0,17.5656536879,-0,-35,41.1619529048,81.5897435897,59918310.368,1,100,125253.989905,0,,,,-1810.44004586,,2109.77933598,,,,93.0177611908,,,,,-0.257355551033,2.08089804688,4.5935930867,4.5935930867,upside,high-fuel neutral
2020-10-03,neutral,4.38506567362,low,24.3404989292,0,95.502426682,0,84.9797045144,-21.2698837843,10459.0244528,0,17.4120515629,-0,0,53.333883678,69.1730769231,55955085.448,1,0,0,0,,,,-1790.62847401,,2139.07440979,,,,117.434036014,,,,,1.15961723142,2.34428675,7.1819403376,7.1819403376,upside,high-fuel neutral
2020-10-04,neutral,3.41433726154,low,22.5559157574,0,77.5654276917,0,70.2414021573,-21.9006559262,10590.1518055,0,19.2357597772,0,0,43.2733521492,69.2564102564,57969752.664,1,0,0,0,,,,-1886.3055652,,1997.59813166,,-0.480795324771,,1041.2325062,,,,,1.17108936451,1.17108936451,6.65496577913,6.65496577913,upside,high-fuel neutral
2020-10-05,upside,12.6238938458,low,23.5958327267,23.5958327267,73.9283555156,0,68.0280597003,-23.5051301028,10674.9405549,0,20.4439818451,0,35,58.8127375571,56.8397435897,57222089.256,1,-100,0,1909.05680698,,,,-1976.35741721,,1864.43981025,,-523.523576847,,918.688646121,,,,,-1.77422345851,-1.77422345851,6.91108020399,6.91108020399,upside,low upside pressure
2020-10-06,neutral,-6.76035416033,elevated,43.2222479835,0,73.1488047857,10.2303551446,67.5414892415,-20.1708126696,10570.1162614,16.5576181598,22.2693281263,-2.44302827472,-35,37.2462244512,81.9230769231,58479055.2,1,100,2563.64171324,0,100,89.3228673097,-10.6771326903,-1836.32214571,100,2071.50786355,100,-358.132243047,,1109.25066494,,100,-10.6771326903,cascade-ready,0.614519075106,4.31220589693,8.84218376103,8.84218376103,upside,high-fuel neutral
2020-10-07,neutral,5.870202621,elevated,39.8473442473,0,72.9462746203,0,68.1420119506,-21.098138062,10606.239624,0,22.3007143117,0,35,31.5340318856,69.4230769231,58429376.3699,1,-100,0,466.85526095,96.76249033,94.958102354,-1.80438797595,-1881.31954916,100,2004.97087872,100,-411.277286389,,1048.01754881,,96.76249033,-1.80438797595,cascade-ready,2.44587779993,5.96730385833,8.17741292365,8.17741292365,upside,high-fuel neutral
2020-10-08,neutral,6.06436195488,elevated,47.8586377579,0,71.5193667712,18.2372009445,66.601484052,-24.2411650951,10763.0135616,36.2987163616,26.4691185565,0,35,-5.62754980572,81.9230769231,60998697.592,1,-99.2632240284,204.664385081,55352.0836521,85.8678077307,100,14.1321922693,-2075.15165549,100,453.852283848,74.6640878943,-640.206400166,,784.248020588,,100,14.1321922693,cascade-ready,1.1998772832,4.12236880063,5.59469570354,5.59469570354,upside,high-fuel neutral
2020-10-09,neutral,9.0292386154,elevated,43.0511717296,0,72.1728639377,41.1264387788,65.8055795613,-23.2834925761,10845.2441006,0,27.745142277,0,35,30.6514967233,81.9230769231,65998273.854,1,-99.6212661682,724.882128261,382067.500001,89.6956373905,100,10.3043626095,-919.603303014,87.6812319932,329.906087331,88.5807984118,-349.019347266,,656.384483955,,100,10.3043626095,cascade-ready,2.21094668372,4.342711215,4.342711215,4.342711215,upside,high-fuel neutral
2020-10-10,neutral,1.99148207416,elevated,49.1266293646,0,73.4189791328,75.2022329706,63.9191025704,-25.9018982773,10979.4511496,29.2776528714,32.20037146,0,35,-21.7167750173,69.4230769231,70241350.634,1,-100,0,3141217.57183,93.99644518,100,6.00355481998,-1116.81764123,86.0234014127,1327.9257205,94.6626937613,-558.626022626,,424.941752546,,100,6.00355481998,cascade-ready,0.662252241963,2.0856518802,2.0856518802,2.0856518802,upside,high-fuel neutral
2020-10-11,neutral,8.45194218476,elevated,45.2512375595,0,77.9431331586,76.123760197,64.9157153443,-25.2792238654,11028.770254,0,31.4047540548,0,35,-10.7204509933,81.9230769231,60427718.956,1,-100,0,3454.38986552,75.2399353255,100,24.7600646745,-1175.09926756,72.7976039906,1253.60438978,80.1086353243,-229.724009398,,747.39068092,,100,24.7600646745,cascade-ready,1.4140351587,1.4140351587,1.4140351587,1.4140351587,upside,high-fuel neutral
2020-10-12,neutral,7.11014922261,elevated,45.9657999489,0,79.3178794346,75.9876602988,63.3516218173,-26.9486703446,11115.0905029,2.70620581253,31.9553573635,0,35,-28.6012844218,81.9230769231,61511090.39,1,-99.4958973981,4189.93774933,1658145.36203,72.7945843569,100,27.2054156431,-1297.85866652,71.9897471476,1097.06033871,82.309261427,-365.634117014,52.2205703583,597.888351054,12.2315198481,100,27.2054156431,cascade-ready,-0.962675926857,-0.982016172956,1.86152036883,1.86152036883,upside,high-fuel neutral
2020-10-13,neutral,-7.72596059414,elevated,40.9904069911,0,86.8318323511,61.2295593418,67.3047175926,-25.2244526194,11099.4920983,0,29.8773170724,-0,-35,-14.2221787266,69.4230769231,59096387.8619,1,100,7695.15471638,0,74.5171755758,79.1413120711,4.62413649536,-1212.93563841,68.3961708826,1205.35505962,78.2005567853,-271.61363478,50.3049946321,701.3117196,11.7828383735,79.1413120711,4.62413649536,cascade-ready,-0.0195282397613,-0.879558924493,4.20925515966,4.20925515966,upside,high-fuel neutral
2020-10-14,neutral,-0.646704311081,elevated,40.3490978758,0,90.8271057625,58.1708463421,68.5397397773,-23.5979456824,11116.6810865,0,29.5198312065,-0,0,4.24363625331,63.1730769231,58403777.703,1,0,0,0,72.9369745476,77.3085271715,4.37155262393,-1212.2738286,66.8444706826,1206.19900631,76.4264250169,-270.880928008,49.7154196752,702.11770358,11.6447434094,77.3085271715,4.37155262393,cascade-ready,0.743356692969,-0.86019866639,12.0778164039,12.0778164039,upside,high-fuel neutral
2020-10-15,neutral,-1.80173483826,elevated,39.5001450412,0,89.8580640455,45.0696492866,66.6313103256,-23.2679136591,11174.8883917,0,23.9123445063,0,-35,3.88535099612,56.9230769231,56523447.897,1,95.8473792997,14901.5159581,315.962071355,65.0961598869,84.4900928966,19.3939330097,-1274.40031234,63.9745086936,1126.97467378,73.1450625868,-339.662766001,48.1148145584,626.457068673,11.2698368712,84.4900928966,18.0399368682,cascade-ready,-1.59172317858,-1.59172317858,12.7531733612,12.7531733612,upside,high-fuel neutral
2020-10-16,neutral,-3.13555405341,elevated,42.3854912805,0,96.0689359403,36.1907470642,70.4256641881,-20.3201835884,11130.5651835,11.598551978,25.2395183834,-2.26419788797,0,30.2335994673,69.4230769231,57947098.08,1,0,0,0,83.0169321103,70.1367435844,-12.8801885259,-1134.63345071,63.2646035549,1305.20681659,72.3333946763,-184.923256303,48.1148145584,796.671908674,11.2698368712,83.0169321103,-12.8801885259,cascade-ready,0.329801783209,3.76431673693,14.5769207663,14.5769207663,upside,high-fuel neutral
2020-10-17,neutral,-2.32472596391,elevated,36.6086791241,0,94.3723559473,0,70.060448103,-20.5418561469,11138.8722235,0,19.29614743,0,-19.525688713,38.2161883759,69.4230769231,57281436.8,1,11.1575364074,1090.34589409,871.457019741,77.7624436618,72.1625580801,-5.59988558164,-1165.46475716,61.843904499,1265.89041676,70.709042673,-219.057393596,47.562100648,759.124053384,11.1403757889,77.7624436618,-5.59988558164,cascade-ready,1.2755090809,4.78837644469,15.4507870116,15.4507870116,upside,high-fuel neutral
2020-10-18,upside,12.9390524455,elevated,40.2365380134,40.2365380134,89.4179615097,0,67.4710964865,-21.4662749602,11177.8110231,0,20.9437546509,0,35,43.3093972409,81.9230769231,57673889.104,1,-100,0,11359.877972,70.9569315928,89.9114530946,18.9545215018,-1272.65481295,61.1851738654,1129.20055261,69.9558849793,-337.730278448,47.5621006157,628.582822207,11.1403757889,89.9114530946,18.9545215018,cascade-ready,2.12066671884,11.259531697,13.9967481371,13.9967481371,upside,elevated upside volatility potential
2020-10-19,neutral,11.2901997966,elevated,45.6728024644,0,80.504248259,0,61.5402577565,-22.9362665986,11230.0652983,27.4124951993,24.0077821741,0,35,14.8623846134,81.9230769231,57279004.4,1,-99.9360483187,317.485708506,992574.967628,59.4452001711,94.5340092279,35.0888090568,-1456.56438585,60.1190387798,894.677169314,68.7369226276,-352.151290039,59.7785826718,404.60885469,11.0640992612,94.5340092279,23.8486702517,cascade-ready,1.31996594295,10.4203490847,11.6294593444,11.6294593444,upside,high-fuel neutral
2020-10-20,upside,15.6968428511,elevated,42.8931349376,42.8931349376,76.1137883462,25.0267991325,57.925860806,-21.5152868526,11272.45335,0.479985739035,24.9151286328,0,35,56.1808226879,81.9230769231,63039109.628,1,-100,0,803469.466296,77.2000936526,100,22.7999063474,-2729.37445342,74.8769447511,750.964825541,87.0247442776,-479.416644388,60.2330304076,267.361031619,11.0640992612,100,22.7999063474,cascade-ready,7.52972891665,8.98182609624,14.5323163051,14.5323163051,upside,elevated upside volatility potential
2020-10-21,neutral,3.04011555021,high,65.2169085426,0,41.3888823183,67.6509897035,30.5029143607,-21.807882922,11591.1720064,100,60.0451064979,0,35,0.382449814557,69.4230769231,74002911.56,1,-100,0,7488999.90886,85.354225504,81.4853137499,-3.86891175405,-809.503712542,31.8050898578,1078.84290929,100,-1144.62619394,60.2330304076,,,85.354225504,-3.86891175405,cascade-ready,1.35041461949,2.46020848589,6.51223383429,6.51223383429,upside,neutral
2020-10-22,neutral,6.62537272465,elevated,50.180012234,0,49.2211478398,100,34.4923679303,-20.5206882268,11805.0618212,0,60.6320797291,0,35,-16.4190255849,81.9230769231,66290498.305,1,-90.9961289817,9277.67012215,196804.138542,65.6974629754,81.3327120928,15.6352491174,-931.959852397,28.0129964651,931.226034829,100,-1262.61709012,53.9556824991,,,81.3327120928,15.6352491174,cascade-ready,-0.331948735703,1.09500673536,5.09304203065,5.09304203065,upside,neutral
2020-10-23,neutral,-6.86395979425,elevated,50.3508716179,0,58.8461975168,100,39.3266815761,-29.2287471924,11947.1848418,0,59.4702624612,-0,0,-80.237975279,81.0897435897,65388776.325,1,0,0,0,65.8214376497,75.1565790163,9.33514136657,-901.758354282,27.2161436783,967.632953755,100,-1233.51686017,53.2217458702,,,79.1715229485,12.3463493158,cascade-ready,1.43170800769,1.43170800769,5.44305893166,5.44305893166,upside,neutral
2020-10-24,neutral,-1.50782314062,elevated,55.0748572042,0,57.0278912092,100,36.4424875647,-34.8385802545,12228.9298773,2.46510673967,60.3739558889,0,0,-57.4569109803,81.0897435897,68526302.273,1,0,0,0,76.6937365531,100,23.3062634469,-1029.92000084,40.6703313289,813.138277435,99.8214473596,-1357.00521731,54.5191692895,,,100,23.3062634469,cascade-ready,-0.664104926595,3.95473072746,5.13199724199,5.13199724199,upside,neutral
2020-10-25,neutral,1.02204214454,elevated,50.6909612324,0,62.9995022086,100,38.5880359573,-33.6570476796,12373.8261708,0,59.8503963174,-0,35,-21.870878044,81.0897435897,68223372.96,1,-86.4562731257,20175.6678824,277758.099827,79.0731517102,79.8385462118,0.765394501603,-970.212723539,40.0072121133,885.113448853,98.1938845216,-1299.47510763,55.6343986348,,,79.8385462118,0.765394501603,cascade-ready,0.17990127313,4.64971463804,5.83485170622,5.83485170622,upside,neutral
2020-10-26,neutral,-6.4257018223,elevated,50.7386005446,0,70.3163389174,100,41.3726973118,-31.0590609156,12460.9443588,0,57.8288338535,0,-35,-11.7778503597,81.0897435897,65560798.8,1,100,43930.2238131,0,71.987558865,78.1900655724,6.20250670737,-986.428253865,38.0468791811,865.566157004,93.3824344006,-1315.09935446,54.8332463352,,,78.1900655724,6.20250670737,cascade-ready,4.46178655409,4.46178655409,5.64479537435,5.64479537435,upside,high-fuel neutral
2020-10-27,neutral,4.06104360999,high,70.967840476,0,58.0511840808,93.9517024861,32.9724773274,-29.9767732603,12815.8732868,100,65.9329497119,0,35,-13.9351247218,81.0897435897,61535353.3339,1,-100,0,1945299.95048,50.5004449639,85.598088687,35.0976437232,-1371.417201,35.3402607161,401.474563503,86.7392976519,-544.819946087,100,,,90.7902505025,6.9619474513,cascade-ready,-2.73827569559,-2.73827569559,2.84070148459,2.84070148459,upside,neutral
2020-10-28,neutral,0.704776544118,elevated,53.1286267605,0,80.6229915283,82.0655501538,44.5254305257,-26.8151145498,12650.4037036,46.0784812175,42.2363752517,-9.9617748348,35,-0.498841320806,81.0897435897,65104516.266,1,-100,0,185341.753847,74.7111142024,58.3554324384,-16.3556817641,-1909.69304826,62.3838014362,694.314374839,91.0131015848,-1451.98174899,49.1060349451,,,83.3323460378,2.37700343547,cascade-ready,1.43691579091,3.97973170229,6.62438698357,6.62438698357,upside,high-fuel neutral
2020-10-29,neutral,8.87037151265,elevated,46.8525607821,0,78.4806481217,25.0611264346,43.3259183339,-25.8730329105,12698.2451814,0.560692918181,42.5427525935,0,35,2.67023047283,93.5897435897,60536582.5,1,-38.3074071598,15280.2395828,34256.4677571,61.0518175543,63.6835430465,2.63172549213,-2018.86628432,57.3534462358,550.001814795,83.6742056163,-1567.33149034,45.9130501717,,,84.7278500728,18.4149557619,cascade-ready,0.762048539971,2.50679537283,16.0047298026,16.0047298026,upside,high-fuel neutral
2020-10-30,neutral,0.76613990709,elevated,49.4366686484,0,76.1120554991,23.1026254825,42.0415872001,-24.6308007864,12755.6384879,0,43.0578070916,0,0,20.9007941496,74.8397435897,73447570.5269,1,0,0,0,100,100,0,-552.771726266,55.130251947,466.658007775,100,-1633.94860656,46.1683032891,,,100,0,cascade-ready,1.7315515694,1.7315515694,15.1274031081,15.1274031081,upside,high-fuel neutral
2020-10-31,neutral,1.15950285075,elevated,48.6992891583,0,68.6766968875,23.9167261417,37.9407067841,-24.3895403824,12867.5450079,9.80695743251,43.8355166306,0,35,-24.2958329332,81.0897435897,72408643.392,1,-98.6642137049,12367.9008688,1839410.47327,91.7212037086,91.9925109368,0.271307228205,-715.57224252,53.330453186,286.290043993,56.3579655551,-488.29785966,42.5851544255,,,91.9925109368,0.271307228205,cascade-ready,-0.223959697411,-1.76432649218,13.1678435373,13.1678435373,upside,high-fuel neutral
2020-11-01,neutral,5.91197962682,elevated,49.3641875554,0,70.1780181437,28.4449826284,38.693342585,-21.2873962367,12908.4492591,0,43.5716200972,-0,0,65.7229589713,74.8397435897,90595175,1,0,0,0,100,100,0,-695.900099791,90.2862999554,559.081230703,96.0798785673,-468.144160694,42.8245681781,,,100,0,cascade-ready,-1.54382433908,2.77360490836,13.421862798,13.421862798,upside,high-fuel neutral
2020-11-02,neutral,-2.53190058266,elevated,51.7778422633,0,79.1607271886,32.8419975128,43.4706175536,-19.7373094315,12863.1662594,6.08784539413,45.1488229727,-0.951176998435,-35,37.516580813,82.6923076923,88577031.601,1,100,820879.330163,0,100,100,0,-550.008836162,86.5055512791,724.651003172,92.0565231536,-318.681611061,33.3319561747,,,100,0,cascade-ready,3.51544325411,15.2003539002,15.2003539002,15.2003539002,upside,high-fuel neutral
2020-11-03,neutral,6.50006466818,elevated,57.1535083796,0,63.9395511892,9.19235309584,35.365183699,-17.7204863871,13001.7389849,63.4028880638,40.2674249613,0,35,21.8749607155,82.6923076923,82851694.92,1,-100,0,54875.102633,100,100,0,-867.971499173,79.5218897215,363.800021017,84.6247272472,-644.427712092,31.7971879582,,,100,0,cascade-ready,0.840149680199,11.288084443,11.288084443,11.288084443,upside,neutral
2020-11-04,neutral,8.38989120284,elevated,44.7313435887,0,61.1022399062,3.33468952315,34.1339531149,-17.2486750382,13009.4655145,0,34.7971328808,0,35,38.8677173381,82.6923076923,92288484.18,1,-100,0,1756263.39605,100,100,0,-944.233308309,100,277.251655661,90.2949294264,-722.556341248,32.4420258314,,,100,0,cascade-ready,10.3608877971,10.3608877971,11.0081779726,11.0081779726,upside,neutral
2020-11-05,neutral,3.0813487378,high,75.7349932608,0,21.8419028484,35.9980754404,12.131908608,-12.5825009981,13559.1333454,100,82.3756303635,0,35,-16.1003298063,82.6923076923,106995049.824,1,-100,0,8454623.34975,100,100,0,-908.961819526,53.1742215688,861.932887762,89.3732876128,-1166.06452334,100,,,100,0,cascade-ready,-0.0499398990304,-4.96456446831,-4.96456446831,4.96456446831,downside,neutral
2020-11-06,neutral,-9.46239467881,elevated,62.6345110611,0,39.7004167925,42.2311178834,21.8628010862,-22.6713385483,13447.5971741,0,82.1713182084,-0,35,-93.4489625867,70.1923076923,94179305.946,1,-67.7944509555,196939.590754,1026076.91787,100,86.7994363936,-13.2005636064,-896.702665748,46.0770382553,876.58007139,77.4446013659,-1154.15206941,100,,,100,-13.2005636064,cascade-ready,-4.91708015414,-4.91708015414,-4.91708015414,4.91708015414,downside,neutral
2020-11-07,downside,-32.1047008563,high,82.0877827533,-82.0877827533,63.0564315724,48.2908689521,34.3365041258,-26.3342497149,13276.9324545,74.8090605561,89.8270399668,-12.4223722824,-35,-96.4027580076,95.1923076923,97053258.876,1,100,1608138.07966,0,100,56.5236394949,-43.4763605051,-1596.22916234,100,1432.6874862,74.7928836968,-701.873725285,100,,,100,-40.450960091,cascade-ready,4.37699081376,4.37699081376,10.0928607952,10.0928607952,upside,high downside volatility potential
2020-11-08,neutral,-5.8732979019,high,72.9386134142,0,51.9952011322,0,28.7648410034,-27.8122862851,13373.9005887,48.2647974509,95.6092816156,0,35,-62.974657899,70.1923076923,79529951.7238,1,-99.038324769,588.333936708,121767.720949,77.4470404821,69.6472237587,-7.79981672337,-837.987656961,40.1716778264,946.73250858,59.8736873198,-1097.09757367,100,,,81.142579227,-10.5714707821,cascade-ready,-0.933743504899,1.40268334927,5.47617816612,5.47617816612,upside,neutral
2020-11-09,neutral,-11.1334474953,high,66.9049558725,0,58.1388547317,17.1846660158,32.28197122,-28.2557440726,13339.6211962,0,95.1360799431,-0,35,-69.2301490571,70.1923076923,57352312.14,1,-100,0,85859.8110447,58.1462718269,42.1940958061,-15.9521760209,-749.688467827,28.6207961512,1052.23199581,42.6577303294,-1011.29556471,100,,,83.7314666758,-26.3681921027,cascade-ready,-0.222066813146,6.26471094782,8.99194453288,8.99194453288,upside,neutral
2020-11-10,neutral,-5.37654864382,high,68.848286698,0,61.6864250436,34.0269944303,34.091236384,-27.6748018948,13406.2663407,0,91.4023407312,-0,0,-19.2004117572,76.4423076923,79458372.889,1,0,0,0,100,93.0560359038,-6.94396409616,-956.742286983,75.5116316502,848.809190096,88.8555345973,-993.182608395,100,169.070920261,81.1910614323,100,-6.94396409616,cascade-ready,2.58625875141,6.7072995316,15.5304328041,15.5304328041,upside,neutral
2020-11-11,neutral,5.4603420086,high,70.1335427631,0,52.8779555057,11.8030114268,29.3964834708,-27.9806772874,13578.1945071,9.72530996739,93.2488739799,0,35,14.8591692003,82.6923076923,96393569.375,1,-100,0,1109165.97733,100,100,0,-963.145855853,93.1657659791,577.151550188,100,-1218.71618658,100,,,100,0,cascade-ready,3.81625775004,4.01714696525,13.3718795888,13.3718795888,upside,neutral
2020-11-12,neutral,1.35142470635,elevated,59.1116506306,0,44.3819431801,48.7431242032,24.3869449397,-29.1076920152,13993.1508305,33.8996379562,61.8303231474,0,35,-24.6888391746,82.6923076923,121901009.23,1,-98.6561594061,16214.602776,2396958.93134,100,100,0,-870.771728421,100,189.073683977,100,-585.775336337,100,,,100,0,cascade-ready,0.193504581614,-2.06734352343,9.34776923351,9.34776923351,upside,neutral
